! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	2.50000	228	11500	7470	0.28792	 -68.76	0.88888	 104.66	0.88861	 104.05	0.28157	 -43.28	 0.65
1	2.50000	229	11750	7470	0.28598	 -86.99	0.90168	 105.65	0.88673	 102.96	0.27364	 -23.97	 0.67
1	2.50000	230	12000	7470	0.28207	-105.37	0.91984	 106.20	0.89034	 101.89	0.26586	  -4.13	 0.65
1	2.50000	231	12250	7470	0.27746	-124.02	0.94056	 106.26	0.90093	 100.92	0.25969	  16.22	 0.56
1	2.50000	232	12500	7470	0.27268	-143.00	0.96174	 106.08	0.91550	 100.20	0.25639	  37.00	 0.43
1	2.50000	233	12750	7470	0.26784	-162.49	0.98064	 105.37	0.93297	  99.68	0.25633	  58.03	 0.28
1	2.50000	234	13000	7470	0.26364	 177.62	0.99588	 104.38	0.95197	  99.58	0.25979	  79.01	 0.11
1	2.50000	235	13250	7470	0.26046	 157.49	1.00402	 103.15	0.96955	  99.77	0.26573	  99.49	-0.04
1	2.50000	236	13500	7470	0.25918	 137.24	1.00568	 101.86	0.98588	 100.37	0.27374	 119.39	-0.18
1	2.50000	237	13750	7470	0.25957	 116.82	0.99936	 100.67	0.99699	 101.17	0.28289	 138.78	-0.28
1	2.50000	238	14000	7470	0.26183	  96.66	0.98683	  99.70	1.00194	 102.28	0.29201	 157.69	-0.33
1	2.50000	239	14250	7470	0.26565	  76.76	0.96912	  99.07	1.00103	 103.36	0.29957	 175.95	-0.33
1	2.50000	240	14500	7470	0.27005	  57.36	0.94985	  98.79	0.99265	 104.45	0.30581	-166.23	-0.26
1	2.50000	241	14750	7470	0.27511	  38.15	0.92939	  98.86	0.97851	 105.35	0.30960	-148.54	-0.15
1	2.50000	242	0	7624	0.34116	  86.28	0.96064	  98.56	0.99167	 102.91	0.37082	 166.74	-0.46
1	2.50000	243	250	7624	0.34510	  66.73	0.93777	  97.95	0.98463	 104.35	0.37788	-174.99	-0.42
1	2.50000	244	500	7624	0.35016	  47.54	0.91370	  97.84	0.97121	 105.62	0.38294	-157.01	-0.31
1	2.50000	245	750	7624	0.35521	  28.63	0.88908	  98.18	0.95074	 106.62	0.38516	-139.11	-0.15
1	2.50000	246	1000	7624	0.35971	   9.93	0.86767	  98.97	0.92686	 107.10	0.38444	-121.24	 0.06
1	2.50000	247	1250	7624	0.36277	  -8.57	0.85199	 100.08	0.90210	 107.11	0.38128	-103.36	 0.28
1	2.50000	248	1500	7624	0.36553	 -26.93	0.84270	 101.58	0.88067	 106.62	0.37574	 -85.29	 0.48
1	2.50000	249	1750	7624	0.36638	 -45.24	0.84119	 103.03	0.86258	 105.71	0.36948	 -67.01	 0.66
1	2.50000	250	2000	7624	0.36597	 -63.53	0.84674	 104.51	0.85125	 104.50	0.36091	 -48.36	 0.77
1	2.50000	251	2250	7624	0.36436	 -81.91	0.86124	 105.82	0.84757	 103.02	0.35283	 -29.22	 0.82
1	2.50000	252	2500	7624	0.36164	-100.38	0.88256	 106.68	0.85137	 101.60	0.34504	  -9.79	 0.79
1	2.50000	253	2750	7624	0.35697	-119.06	0.90614	 106.98	0.86117	 100.33	0.33813	  10.16	 0.71
1	2.50000	254	3000	7624	0.35239	-138.02	0.93389	 106.89	0.87760	  99.31	0.33447	  30.48	 0.56
1	2.50000	255	3250	7624	0.34708	-157.23	0.95951	 106.22	0.89764	  98.67	0.33320	  51.00	 0.38
1	2.50000	256	3500	7624	0.34269	-176.69	0.97901	 105.10	0.92081	  98.47	0.33444	  71.53	 0.17
1	2.50000	257	3750	7624	0.33895	 163.49	0.99269	 103.65	0.94451	  98.68	0.33922	  91.84	-0.03
1	2.50000	258	4000	7624	0.33619	 143.61	0.99705	 102.09	0.96477	  99.32	0.34663	 111.84	-0.21
1	2.50000	259	4250	7624	0.33554	 123.63	0.99204	 100.66	0.98087	 100.39	0.35483	 131.32	-0.35
1	2.50000	260	4500	7624	0.33707	 103.70	0.97913	  99.38	0.99099	 101.69	0.36346	 150.41	-0.45
1	2.50000	261	4750	7624	0.33920	  83.98	0.95906	  98.42	0.99153	 103.14	0.37126	 169.05	-0.46
1	2.50000	262	5000	7624	0.34254	  64.38	0.93488	  97.96	0.98377	 104.55	0.37690	-172.53	-0.40
1	2.50000	263	5250	7624	0.34650	  45.13	0.91072	  97.94	0.96917	 105.81	0.38107	-154.46	-0.28
1	2.50000	264	5500	7624	0.35096	  26.08	0.88746	  98.44	0.94865	 106.66	0.38212	-136.45	-0.11
1	2.50000	265	5750	7624	0.35530	   7.28	0.86727	  99.23	0.92504	 107.11	0.38064	-118.57	 0.09
1	2.50000	266	6000	7624	0.35835	 -11.18	0.85246	 100.47	0.90016	 107.20	0.37649	-100.36	 0.32
1	2.50000	267	6250	7624	0.36007	 -29.60	0.84455	 101.95	0.87917	 106.65	0.37093	 -82.00	 0.52
1	2.50000	268	6500	7624	0.36076	 -48.11	0.84377	 103.48	0.86213	 105.67	0.36485	 -63.57	 0.68
1	2.50000	269	6750	7624	0.36133	 -66.50	0.85124	 104.96	0.85233	 104.46	0.35725	 -44.75	 0.78
1	2.50000	270	7000	7624	0.35975	 -84.89	0.86590	 106.22	0.84930	 103.01	0.34949	 -25.57	 0.82
1	2.50000	271	7250	7624	0.35675	-103.39	0.88704	 106.97	0.85422	 101.60	0.34151	  -6.03	 0.78
1	2.50000	272	7500	7624	0.35244	-122.03	0.91213	 107.29	0.86540	 100.40	0.33550	  13.98	 0.68
1	2.50000	273	7750	7624	0.34736	-141.10	0.93897	 106.92	0.88332	  99.45	0.33175	  34.29	 0.52
1	2.50000	274	8000	7624	0.34216	-160.48	0.96392	 106.12	0.90380	  98.80	0.33101	  54.81	 0.34
1	2.50000	275	8250	7624	0.33755	 179.85	0.98313	 104.90	0.92682	  98.53	0.33341	  75.29	 0.13
1	2.50000	276	8500	7624	0.33385	 159.97	0.99484	 103.32	0.94886	  98.77	0.33834	  95.41	-0.06
1	2.50000	277	8750	7624	0.33173	 139.88	0.99631	 101.69	0.96839	  99.39	0.34590	 115.35	-0.23
1	2.50000	278	9000	7624	0.33188	 119.68	0.99033	 100.20	0.98405	 100.33	0.35503	 134.71	-0.37
1	2.50000	279	9250	7624	0.33325	  99.82	0.97551	  98.94	0.99137	 101.63	0.36368	 153.60	-0.44
1	2.50000	280	9500	7624	0.33620	  80.17	0.95515	  98.10	0.99103	 103.06	0.37136	 172.05	-0.44
1	2.50000	281	9750	7624	0.34082	  60.73	0.93104	  97.65	0.98355	 104.50	0.37702	-169.72	-0.39
1	2.50000	282	10000	7624	0.34513	  41.42	0.90664	  97.77	0.96655	 105.61	0.38112	-151.58	-0.26
1	2.50000	283	10250	7624	0.34949	  22.61	0.88409	  98.28	0.94435	 106.51	0.38237	-133.71	-0.07
1	2.50000	284	10500	7624	0.35432	   4.12	0.86554	  99.27	0.92115	 106.95	0.38112	-115.76	 0.13
1	2.50000	285	10750	7624	0.35723	 -14.23	0.85113	 100.56	0.89652	 107.02	0.37731	 -97.76	 0.36
1	2.50000	286	11000	7624	0.35925	 -32.57	0.84405	 102.16	0.87571	 106.43	0.37144	 -79.35	 0.55
1	2.50000	287	11250	7624	0.36028	 -50.80	0.84514	 103.70	0.86052	 105.48	0.36418	 -60.83	 0.70
1	2.50000	288	11500	7624	0.35986	 -69.01	0.85314	 105.09	0.85129	 104.28	0.35638	 -42.07	 0.80
1	2.50000	289	11750	7624	0.35842	 -87.39	0.86875	 106.30	0.84970	 102.85	0.34841	 -22.79	 0.82
1	2.50000	290	12000	7624	0.35484	-105.94	0.89001	 107.02	0.85532	 101.48	0.34088	  -3.06	 0.77
1	2.50000	291	12250	7624	0.35028	-124.78	0.91654	 107.23	0.86715	 100.20	0.33544	  16.97	 0.67
1	2.50000	292	12500	7624	0.34568	-143.72	0.94182	 106.86	0.88481	  99.31	0.33233	  37.27	 0.51
1	2.50000	293	12750	7624	0.34102	-163.20	0.96623	 105.98	0.90625	  98.67	0.33228	  57.69	 0.32
1	2.50000	294	13000	7624	0.33669	 177.03	0.98470	 104.65	0.92845	  98.60	0.33549	  78.18	 0.12
1	2.50000	295	13250	7624	0.33382	 157.08	0.99490	 103.07	0.95184	  98.87	0.34161	  98.34	-0.08
1	2.50000	296	13500	7624	0.33223	 137.01	0.99593	 101.49	0.97148	  99.49	0.34943	 118.10	-0.26
1	2.50000	297	13750	7624	0.33223	 116.94	0.98739	 100.04	0.98452	 100.56	0.35833	 137.46	-0.37
1	2.50000	298	14000	7624	0.33492	  96.82	0.97205	  98.75	0.99153	 101.89	0.36726	 156.36	-0.44
1	2.50000	299	14250	7624	0.33853	  77.11	0.95089	  97.94	0.99045	 103.30	0.37482	 174.76	-0.45
1	2.50000	300	14500	7624	0.34297	  57.75	0.92715	  97.63	0.98092	 104.64	0.38104	-167.12	-0.38
1	2.50000	301	14750	7624	0.34703	  38.70	0.90176	  97.71	0.96266	 105.88	0.38473	-149.15	-0.23
1	2.50000	302	0	7779	0.42016	  86.55	0.93487	  97.49	0.97143	 102.83	0.45175	 165.91	-0.59
1	2.50000	303	250	7779	0.42490	  67.14	0.90795	  96.81	0.96408	 104.57	0.45883	-175.63	-0.55
1	2.50000	304	500	7779	0.42957	  48.02	0.87807	  96.73	0.94824	 106.18	0.46272	-157.35	-0.42
1	2.50000	305	750	7779	0.43392	  29.02	0.85013	  97.15	0.92325	 107.25	0.46478	-139.24	-0.21
1	2.50000	306	1000	7779	0.43812	  10.26	0.82563	  98.05	0.89439	 107.87	0.46432	-121.20	 0.04
1	2.50000	307	1250	7779	0.44111	  -8.29	0.80723	  99.51	0.86498	 107.94	0.46063	-103.00	 0.32
1	2.50000	308	1500	7779	0.44423	 -26.84	0.79705	 101.23	0.84032	 107.35	0.45568	 -84.64	 0.56
1	2.50000	309	1750	7779	0.44486	 -45.23	0.79514	 103.03	0.81996	 106.20	0.44909	 -66.27	 0.77
1	2.50000	310	2000	7779	0.44445	 -63.69	0.80180	 104.87	0.80633	 104.69	0.44111	 -47.48	 0.91
1	2.50000	311	2250	7779	0.44330	 -82.17	0.81816	 106.40	0.80211	 102.96	0.43285	 -28.46	 0.97
1	2.50000	312	2500	7779	0.43999	-100.76	0.84094	 107.46	0.80565	 101.23	0.42475	  -9.01	 0.94
1	2.50000	313	2750	7779	0.43651	-119.56	0.87102	 107.99	0.81776	  99.66	0.41885	  10.73	 0.83
1	2.50000	314	3000	7779	0.43194	-138.54	0.90315	 107.79	0.83622	  98.40	0.41549	  30.71	 0.66
1	2.50000	315	3250	7779	0.42703	-157.71	0.93324	 106.90	0.86109	  97.66	0.41417	  50.86	 0.42
1	2.50000	316	3500	7779	0.42199	-177.19	0.95795	 105.52	0.88722	  97.37	0.41607	  71.12	 0.19
1	2.50000	317	3750	7779	0.41826	 163.17	0.97412	 103.78	0.91362	  97.62	0.42086	  91.19	-0.05
1	2.50000	318	4000	7779	0.41635	 143.36	0.97886	 101.87	0.93935	  98.37	0.42790	 110.99	-0.28
1	2.50000	319	4250	7779	0.41506	 123.61	0.97201	 100.07	0.95798	  99.72	0.43576	 130.43	-0.45
1	2.50000	320	4500	7779	0.41643	 103.75	0.95661	  98.51	0.97048	 101.24	0.44421	 149.43	-0.57
1	2.50000	321	4750	7779	0.41812	  84.19	0.93363	  97.45	0.97193	 103.00	0.45198	 168.20	-0.59
1	2.50000	322	5000	7779	0.42112	  64.81	0.90468	  96.83	0.96285	 104.82	0.45681	-173.26	-0.52
1	2.50000	323	5250	7779	0.42461	  45.52	0.87567	  96.83	0.94519	 106.32	0.46059	-154.84	-0.37
1	2.50000	324	5500	7779	0.42870	  26.46	0.84913	  97.36	0.92028	 107.46	0.46193	-136.60	-0.16
1	2.50000	325	5750	7779	0.43306	   7.67	0.82567	  98.47	0.89209	 108.06	0.46026	-118.29	 0.09
1	2.50000	326	6000	7779	0.43680	 -11.02	0.80742	  99.96	0.86394	 108.01	0.45547	 -99.93	 0.35
1	2.50000	327	6250	7779	0.43877	 -29.48	0.79869	 101.81	0.83824	 107.38	0.45092	 -81.42	 0.60
1	2.50000	328	6500	7779	0.43818	 -48.17	0.79773	 103.63	0.81849	 106.18	0.44429	 -62.77	 0.81
1	2.50000	329	6750	7779	0.43922	 -66.71	0.80671	 105.40	0.80730	 104.63	0.43743	 -43.93	 0.93
1	2.50000	330	7000	7779	0.43799	 -85.20	0.82354	 106.89	0.80435	 102.93	0.42915	 -24.73	 0.97
1	2.50000	331	7250	7779	0.43532	-103.75	0.84846	 107.85	0.80925	 101.21	0.42218	  -5.32	 0.93
1	2.50000	332	7500	7779	0.43135	-122.50	0.87819	 108.24	0.82292	  99.73	0.41656	  14.48	 0.80
1	2.50000	333	7750	7779	0.42631	-141.59	0.90956	 107.84	0.84235	  98.53	0.41285	  34.48	 0.62
1	2.50000	334	8000	7779	0.42160	-160.98	0.93960	 106.83	0.86722	  97.80	0.41246	  54.72	 0.39
1	2.50000	335	8250	7779	0.41668	 179.44	0.96187	 105.30	0.89415	  97.48	0.41467	  74.85	 0.14
1	2.50000	336	8500	7779	0.41295	 159.71	0.97632	 103.36	0.92071	  97.75	0.41996	  94.71	-0.09
1	2.50000	337	8750	7779	0.41099	 139.74	0.97898	 101.35	0.94342	  98.53	0.42738	 114.40	-0.30
1	2.50000	338	9000	7779	0.41033	 119.69	0.97066	  99.47	0.96097	  99.67	0.43623	 133.68	-0.45
1	2.50000	339	9250	7779	0.41217	  99.90	0.95279	  97.98	0.97192	 101.23	0.44486	 152.63	-0.56
1	2.50000	340	9500	7779	0.41508	  80.37	0.92819	  97.00	0.97134	 102.89	0.45205	 171.19	-0.57
1	2.50000	341	9750	7779	0.41866	  60.95	0.89959	  96.46	0.96115	 104.60	0.45736	-170.34	-0.49
1	2.50000	342	10000	7779	0.42341	  41.84	0.87070	  96.55	0.94275	 106.14	0.46102	-152.05	-0.35
1	2.50000	343	10250	7779	0.42732	  22.96	0.84435	  97.22	0.91657	 107.26	0.46195	-133.87	-0.12
1	2.50000	344	10500	7779	0.43170	   4.41	0.82292	  98.45	0.88785	 107.87	0.46089	-115.65	 0.14
1	2.50000	345	10750	7779	0.43555	 -14.09	0.80650	 100.04	0.86019	 107.76	0.45678	 -97.36	 0.39
1	2.50000	346	11000	7779	0.43720	 -32.51	0.79781	 101.85	0.83442	 107.13	0.45088	 -78.81	 0.65
1	2.50000	347	11250	7779	0.43823	 -50.88	0.79840	 103.82	0.81621	 105.91	0.44376	 -60.07	 0.84
1	2.50000	348	11500	7779	0.43775	 -69.18	0.80777	 105.59	0.80605	 104.41	0.43571	 -41.16	 0.95
1	2.50000	349	11750	7779	0.43635	 -87.69	0.82574	 107.02	0.80372	 102.73	0.42836	 -21.91	 0.98
1	2.50000	350	12000	7779	0.43345	-106.38	0.85212	 108.00	0.81058	 101.01	0.42218	  -2.27	 0.92
1	2.50000	351	12250	7779	0.42917	-125.21	0.88193	 108.22	0.82499	  99.48	0.41638	  17.47	 0.79
1	2.50000	352	12500	7779	0.42453	-144.29	0.91322	 107.71	0.84513	  98.32	0.41365	  37.40	 0.60
1	2.50000	353	12750	7779	0.42023	-163.76	0.94235	 106.66	0.87057	  97.60	0.41434	  57.59	 0.36
1	2.50000	354	13000	7779	0.41604	 176.59	0.96458	 105.00	0.89698	  97.45	0.41771	  77.65	 0.12
1	2.50000	355	13250	7779	0.41277	 156.78	0.97680	 103.16	0.92327	  97.77	0.42373	  97.60	-0.12
1	2.50000	356	13500	7779	0.41114	 136.88	0.97806	 101.11	0.94572	  98.64	0.43138	 117.15	-0.32
1	2.50000	357	13750	7779	0.41133	 116.87	0.96711	  99.30	0.96298	  99.83	0.44001	 136.50	-0.48
1	2.50000	358	14000	7779	0.41399	  97.02	0.94834	  97.80	0.97218	 101.48	0.44910	 155.36	-0.57
1	2.50000	359	14250	7779	0.41697	  77.40	0.92191	  96.85	0.97006	 103.22	0.45617	 173.92	-0.57
1	2.50000	360	14500	7779	0.42131	  58.09	0.89363	  96.43	0.95859	 104.87	0.46205	-167.76	-0.48
1	2.50000	361	14750	7779	0.42576	  38.97	0.86449	  96.62	0.93769	 106.37	0.46555	-149.42	-0.31
1	2.50000	362	0	7878	0.48191	  86.73	0.90779	  96.73	0.94867	 102.70	0.51428	 165.48	-0.69
1	2.50000	363	250	7878	0.48549	  67.32	0.87830	  95.96	0.94042	 104.72	0.52106	-175.94	-0.63
1	2.50000	364	500	7878	0.48993	  48.22	0.84598	  95.86	0.92189	 106.53	0.52524	-157.57	-0.49
1	2.50000	365	750	7878	0.49451	  29.20	0.81511	  96.31	0.89397	 107.81	0.52731	-139.31	-0.24
1	2.50000	366	1000	7878	0.49850	  10.42	0.78809	  97.44	0.86255	 108.53	0.52605	-121.05	 0.04
1	2.50000	367	1250	7878	0.50210	  -8.21	0.76860	  99.04	0.83143	 108.56	0.52267	-102.76	 0.34
1	2.50000	368	1500	7878	0.50473	 -26.74	0.75690	 100.97	0.80406	 107.95	0.51708	 -84.35	 0.62
1	2.50000	369	1750	7878	0.50463	 -45.32	0.75391	 103.06	0.78028	 106.61	0.50982	 -65.82	 0.88
1	2.50000	370	2000	7878	0.50515	 -63.83	0.76188	 105.16	0.76700	 104.84	0.50233	 -47.06	 1.02
1	2.50000	371	2250	7878	0.50380	 -82.39	0.77913	 106.90	0.76232	 102.89	0.49450	 -27.98	 1.09
1	2.50000	372	2500	7878	0.50079	-101.03	0.80548	 108.12	0.76613	 100.94	0.48746	  -8.59	 1.06
1	2.50000	373	2750	7878	0.49750	-119.89	0.83802	 108.65	0.78003	  99.13	0.48181	  11.06	 0.92
1	2.50000	374	3000	7878	0.49295	-138.86	0.87239	 108.45	0.80003	  97.77	0.47797	  30.88	 0.73
1	2.50000	375	3250	7878	0.48795	-158.06	0.90697	 107.47	0.82588	  96.79	0.47733	  50.85	 0.48
1	2.50000	376	3500	7878	0.48345	-177.41	0.93414	 105.90	0.85475	  96.58	0.47902	  70.84	 0.21
1	2.50000	377	3750	7878	0.47953	 162.98	0.95136	 103.88	0.88377	  96.85	0.48410	  90.79	-0.06
1	2.50000	378	4000	7878	0.47779	 143.27	0.95719	 101.71	0.91244	  97.72	0.49119	 110.44	-0.33
1	2.50000	379	4250	7878	0.47645	 123.62	0.94964	  99.61	0.93350	  99.20	0.49952	 129.86	-0.52
1	2.50000	380	4500	7878	0.47723	 103.86	0.93201	  97.91	0.94706	 100.90	0.50725	 148.87	-0.65
1	2.50000	381	4750	7878	0.47905	  84.37	0.90532	  96.69	0.94887	 102.93	0.51465	 167.77	-0.68
1	2.50000	382	5000	7878	0.48214	  64.93	0.87444	  96.03	0.94011	 104.95	0.51985	-173.56	-0.61
1	2.50000	383	5250	7878	0.48571	  45.68	0.84274	  96.00	0.92067	 106.72	0.52296	-155.05	-0.45
1	2.50000	384	5500	7878	0.48934	  26.68	0.81354	  96.62	0.89249	 107.99	0.52347	-136.68	-0.20
1	2.50000	385	5750	7878	0.49268	   7.89	0.78860	  97.83	0.86034	 108.72	0.52196	-118.24	 0.10
1	2.50000	386	6000	7878	0.49661	 -10.97	0.76949	  99.55	0.82925	 108.70	0.51742	 -99.74	 0.40
1	2.50000	387	6250	7878	0.49709	 -29.55	0.75943	 101.58	0.80160	 107.89	0.51175	 -81.00	 0.69
1	2.50000	388	6500	7878	0.49862	 -48.23	0.75787	 103.63	0.78045	 106.53	0.50572	 -62.37	 0.91
1	2.50000	389	6750	7878	0.49981	 -66.79	0.76660	 105.75	0.76785	 104.79	0.49873	 -43.39	 1.05
1	2.50000	390	7000	7878	0.49909	 -85.36	0.78514	 107.47	0.76427	 102.82	0.49117	 -24.27	 1.09
1	2.50000	391	7250	7878	0.49621	-103.98	0.81219	 108.66	0.77072	 100.90	0.48450	  -4.74	 1.03
1	2.50000	392	7500	7878	0.49225	-122.80	0.84531	 109.00	0.78511	  99.16	0.47926	  14.81	 0.90
1	2.50000	393	7750	7878	0.48763	-141.89	0.88069	 108.52	0.80674	  97.87	0.47597	  34.65	 0.69
1	2.50000	394	8000	7878	0.48232	-161.26	0.91363	 107.40	0.83276	  96.98	0.47558	  54.66	 0.44
1	2.50000	395	8250	7878	0.47767	 179.14	0.93999	 105.60	0.86249	  96.63	0.47815	  74.58	 0.16
1	2.50000	396	8500	7878	0.47415	 159.46	0.95458	 103.43	0.89202	  96.92	0.48322	  94.28	-0.11
1	2.50000	397	8750	7878	0.47198	 139.54	0.95733	 101.10	0.91698	  97.78	0.49078	 113.87	-0.34
1	2.50000	398	9000	7878	0.47209	 119.66	0.94743	  98.98	0.93849	  99.13	0.49943	 133.14	-0.54
1	2.50000	399	9250	7878	0.47289	  99.94	0.92774	  97.29	0.94918	 100.88	0.50767	 152.10	-0.65
1	2.50000	400	9500	7878	0.47569	  80.48	0.89978	  96.12	0.94983	 102.80	0.51412	 170.70	-0.67
1	2.50000	401	9750	7878	0.47897	  61.18	0.86944	  95.58	0.93783	 104.83	0.52002	-170.68	-0.57
1	2.50000	402	10000	7878	0.48385	  41.98	0.83825	  95.66	0.91709	 106.55	0.52353	-152.28	-0.41
1	2.50000	403	10250	7878	0.48770	  23.15	0.80929	  96.45	0.88847	 107.84	0.52400	-133.84	-0.15
1	2.50000	404	10500	7878	0.49182	   4.57	0.78511	  97.87	0.85721	 108.46	0.52223	-115.54	 0.14
1	2.50000	405	10750	7878	0.49489	 -13.95	0.76785	  99.60	0.82482	 108.43	0.51870	 -97.07	 0.45
1	2.50000	406	11000	7878	0.49767	 -32.48	0.75876	 101.75	0.79830	 107.62	0.51276	 -78.41	 0.72
1	2.50000	407	11250	7878	0.49834	 -50.96	0.75840	 103.94	0.77753	 106.24	0.50527	 -59.59	 0.95
1	2.50000	408	11500	7878	0.49810	 -69.35	0.76875	 106.01	0.76622	 104.49	0.49800	 -40.59	 1.07
1	2.50000	409	11750	7878	0.49722	 -87.92	0.78886	 107.66	0.76463	 102.54	0.49123	 -21.42	 1.10
1	2.50000	410	12000	7878	0.49401	-106.61	0.81672	 108.68	0.77178	 100.61	0.48460	  -1.96	 1.04
1	2.50000	411	12250	7878	0.49037	-125.48	0.84964	 108.97	0.78778	  98.95	0.47972	  17.79	 0.88
1	2.50000	412	12500	7878	0.48558	-144.58	0.88482	 108.39	0.80933	  97.66	0.47734	  37.50	 0.67
1	2.50000	413	12750	7878	0.48109	-163.93	0.91620	 107.16	0.83636	  96.89	0.47774	  57.52	 0.41
1	2.50000	414	13000	7878	0.47762	 176.34	0.94136	 105.32	0.86633	  96.65	0.48153	  77.39	 0.12
1	2.50000	415	13250	7878	0.47397	 156.60	0.95466	 103.04	0.89469	  97.01	0.48732	  97.13	-0.14
1	2.50000	416	13500	7878	0.47212	 136.76	0.95536	 100.79	0.92001	  97.89	0.49487	 116.59	-0.37
1	2.50000	417	13750	7878	0.47251	 116.86	0.94348	  98.75	0.93891	  99.32	0.50347	 135.89	-0.55
1	2.50000	418	14000	7878	0.47478	  97.10	0.92244	  97.09	0.94877	 101.19	0.51257	 154.83	-0.65
1	2.50000	419	14250	7878	0.47776	  77.50	0.89427	  95.98	0.94703	 103.15	0.51958	 173.51	-0.65
1	2.50000	420	14500	7878	0.48231	  58.33	0.86305	  95.54	0.93469	 105.16	0.52560	-168.01	-0.56
1	2.50000	421	14750	7878	0.48526	  39.20	0.83022	  95.72	0.91058	 106.77	0.52813	-149.66	-0.35
1	2.50000	422	0	7977	0.55038	  86.94	0.86945	  95.96	0.91367	 102.60	0.58422	 165.15	-0.78
1	2.50000	423	250	7977	0.55377	  67.60	0.83581	  95.14	0.90537	 104.88	0.58961	-176.17	-0.73
1	2.50000	424	500	7977	0.55857	  48.48	0.80205	  94.96	0.88525	 107.00	0.59433	-157.71	-0.57
1	2.50000	425	750	7977	0.56277	  29.47	0.76906	  95.51	0.85571	 108.46	0.59551	-139.34	-0.30
1	2.50000	426	1000	7977	0.56657	  10.70	0.74040	  96.69	0.82148	 109.32	0.59400	-121.00	 0.03
1	2.50000	427	1250	7977	0.56954	  -7.95	0.71970	  98.58	0.78676	 109.38	0.59060	-102.46	 0.38
1	2.50000	428	1500	7977	0.57164	 -26.66	0.70691	 100.70	0.75552	 108.61	0.58504	 -84.04	 0.72
1	2.50000	429	1750	7977	0.57223	 -45.20	0.70395	 103.09	0.73164	 107.11	0.57819	 -65.42	 0.99
1	2.50000	430	2000	7977	0.57185	 -63.84	0.71193	 105.47	0.71669	 105.05	0.57070	 -46.61	 1.17
1	2.50000	431	2250	7977	0.57104	 -82.48	0.72992	 107.50	0.71172	 102.82	0.56266	 -27.54	 1.24
1	2.50000	432	2500	7977	0.56903	-101.19	0.75814	 108.92	0.71709	 100.53	0.55623	  -8.23	 1.19
1	2.50000	433	2750	7977	0.56530	-120.04	0.79325	 109.52	0.73110	  98.58	0.55109	  11.31	 1.05
1	2.50000	434	3000	7977	0.56153	-139.07	0.83219	 109.24	0.75308	  96.94	0.54818	  30.97	 0.82
1	2.50000	435	3250	7977	0.55700	-158.27	0.87030	 108.13	0.78070	  95.96	0.54819	  50.83	 0.54
1	2.50000	436	3500	7977	0.55236	-177.58	0.89867	 106.27	0.81182	  95.65	0.54966	  70.71	 0.23
1	2.50000	437	3750	7977	0.54854	 162.90	0.91812	 104.00	0.84357	  95.97	0.55521	  90.48	-0.08
1	2.50000	438	4000	7977	0.54625	 143.29	0.92400	 101.55	0.87344	  97.01	0.56229	 110.09	-0.36
1	2.50000	439	4250	7977	0.54535	 123.64	0.91586	  99.17	0.89777	  98.61	0.56995	 129.42	-0.60
1	2.50000	440	4500	7977	0.54585	 104.06	0.89598	  97.24	0.91245	 100.61	0.57763	 148.51	-0.74
1	2.50000	441	4750	7977	0.54835	  84.57	0.86737	  95.84	0.91584	 102.91	0.58468	 167.38	-0.79
1	2.50000	442	5000	7977	0.54948	  65.18	0.83322	  95.09	0.90490	 105.20	0.58930	-173.83	-0.69
1	2.50000	443	5250	7977	0.55224	  45.96	0.79994	  95.14	0.88318	 107.22	0.59221	-155.15	-0.50
1	2.50000	444	5500	7977	0.55654	  26.96	0.76803	  95.81	0.85368	 108.70	0.59171	-136.66	-0.24
1	2.50000	445	5750	7977	0.56064	   8.06	0.74082	  97.16	0.81948	 109.53	0.58991	-118.10	 0.09
1	2.50000	446	6000	7977	0.56349	 -10.74	0.72090	  99.08	0.78434	 109.42	0.58509	 -99.40	 0.45
1	2.50000	447	6250	7977	0.56564	 -29.31	0.70976	 101.46	0.75397	 108.64	0.58028	 -80.56	 0.78
1	2.50000	448	6500	7977	0.56505	 -48.17	0.70824	 103.76	0.73124	 107.00	0.57406	 -61.86	 1.05
1	2.50000	449	6750	7977	0.56641	 -66.81	0.71780	 106.13	0.71808	 105.00	0.56748	 -42.87	 1.20
1	2.50000	450	7000	7977	0.56617	 -85.38	0.73700	 108.14	0.71469	 102.82	0.56041	 -23.71	 1.24
1	2.50000	451	7250	7977	0.56363	-104.08	0.76655	 109.46	0.72154	 100.61	0.55419	  -4.36	 1.17
1	2.50000	452	7500	7977	0.56049	-122.93	0.80182	 109.91	0.73745	  98.60	0.54912	  15.12	 1.01
1	2.50000	453	7750	7977	0.55615	-142.06	0.84016	 109.42	0.76074	  97.13	0.54628	  34.88	 0.77
1	2.50000	454	8000	7977	0.55083	-161.41	0.87678	 108.08	0.78893	  96.15	0.54649	  54.71	 0.49
1	2.50000	455	8250	7977	0.54620	 179.01	0.90614	 106.04	0.82050	  95.76	0.54943	  74.43	 0.18
1	2.50000	456	8500	7977	0.54258	 159.35	0.92220	 103.46	0.85144	  96.01	0.55446	  93.92	-0.12
1	2.50000	457	8750	7977	0.54121	 139.54	0.92348	 100.89	0.88021	  97.03	0.56150	 113.45	-0.40
