! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	4.00000	228	11500	7470	0.16083	 -55.55	0.97399	  21.63	0.99948	  21.79	0.17410	  70.60	-0.11
1	4.00000	229	11750	7470	0.16078	 -83.33	0.97536	  21.06	0.99465	  22.56	0.17775	  96.68	-0.07
1	4.00000	230	12000	7470	0.15691	-111.61	0.97251	  20.53	0.98334	  22.97	0.17477	 122.65	 0.04
1	4.00000	231	12250	7470	0.15052	-140.57	0.96693	  20.10	0.96949	  23.15	0.16607	 149.38	 0.17
1	4.00000	232	12500	7470	0.14280	-170.74	0.96038	  19.97	0.95577	  22.84	0.15328	 177.76	 0.30
1	4.00000	233	12750	7470	0.13567	 157.27	0.95565	  20.04	0.94706	  22.22	0.13990	-151.09	 0.39
1	4.00000	234	13000	7470	0.13160	 123.88	0.95241	  20.33	0.94481	  21.46	0.12933	-116.78	 0.42
1	4.00000	235	13250	7470	0.13198	  89.92	0.95281	  20.92	0.95150	  20.70	0.12544	 -80.08	 0.36
1	4.00000	236	13500	7470	0.13680	  56.67	0.95501	  21.45	0.96337	  20.21	0.13033	 -43.70	 0.24
1	4.00000	237	13750	7470	0.14463	  24.88	0.96046	  21.86	0.97778	  20.16	0.14204	  -9.54	 0.10
1	4.00000	238	14000	7470	0.15274	  -5.04	0.96625	  21.99	0.99080	  20.55	0.15614	  21.47	-0.02
1	4.00000	239	14250	7470	0.15882	 -33.75	0.97234	  21.87	0.99861	  21.17	0.16862	  49.81	-0.10
1	4.00000	240	14500	7470	0.16122	 -61.61	0.97508	  21.50	0.99908	  21.93	0.17638	  76.43	-0.11
1	4.00000	241	14750	7470	0.16030	 -89.63	0.97484	  21.00	0.99237	  22.62	0.17829	 102.48	-0.05
1	4.00000	242	0	7624	0.20498	 -86.83	0.96963	  21.51	0.99056	  23.40	0.22093	 100.43	-0.10
1	4.00000	243	250	7624	0.20061	-115.73	0.96632	  20.71	0.97497	  23.79	0.21711	 127.10	 0.04
1	4.00000	244	500	7624	0.19429	-145.44	0.95931	  20.03	0.95685	  23.74	0.20775	 154.59	 0.22
1	4.00000	245	750	7624	0.18712	-176.04	0.95089	  19.73	0.94096	  23.25	0.19502	-176.38	 0.37
1	4.00000	246	1000	7624	0.18086	 152.32	0.94354	  19.92	0.93093	  22.42	0.18186	-145.04	 0.48
1	4.00000	247	1250	7624	0.17737	 119.79	0.93963	  20.42	0.92996	  21.50	0.17238	-111.54	 0.49
1	4.00000	248	1500	7624	0.17848	  86.98	0.94087	  21.24	0.93840	  20.62	0.17009	 -76.14	 0.41
1	4.00000	249	1750	7624	0.18390	  54.84	0.94500	  22.03	0.95403	  20.26	0.17555	 -40.93	 0.26
1	4.00000	250	2000	7624	0.19152	  23.77	0.95229	  22.68	0.97279	  20.37	0.18735	  -7.69	 0.08
1	4.00000	251	2250	7624	0.19949	  -6.18	0.95923	  22.97	0.98891	  20.87	0.20152	  23.02	-0.08
1	4.00000	252	2500	7624	0.20445	 -35.03	0.96690	  22.81	0.99773	  21.79	0.21367	  51.76	-0.17
1	4.00000	253	2750	7624	0.20643	 -63.68	0.97010	  22.19	0.99758	  22.76	0.22077	  79.02	-0.17
1	4.00000	254	3000	7624	0.20465	 -92.30	0.96934	  21.38	0.98731	  23.47	0.22174	 105.70	-0.07
1	4.00000	255	3250	7624	0.19981	-121.43	0.96458	  20.54	0.97148	  23.81	0.21620	 132.52	 0.07
1	4.00000	256	3500	7624	0.19300	-151.32	0.95728	  19.90	0.95361	  23.69	0.20572	 160.25	 0.25
1	4.00000	257	3750	7624	0.18505	 177.99	0.94980	  19.75	0.93880	  23.09	0.19248	-170.35	 0.40
1	4.00000	258	4000	7624	0.17900	 145.99	0.94297	  19.99	0.92999	  22.21	0.17991	-138.52	 0.49
1	4.00000	259	4250	7624	0.17615	 113.31	0.94034	  20.57	0.93127	  21.20	0.17107	-104.41	 0.48
1	4.00000	260	4500	7624	0.17765	  80.52	0.94160	  21.38	0.94126	  20.50	0.16945	 -69.04	 0.39
1	4.00000	261	4750	7624	0.18314	  48.52	0.94686	  22.17	0.95758	  20.21	0.17628	 -34.21	 0.23
1	4.00000	262	5000	7624	0.19018	  17.76	0.95411	  22.72	0.97700	  20.46	0.18784	  -1.37	 0.04
1	4.00000	263	5250	7624	0.19643	 -11.73	0.96208	  23.01	0.99238	  21.12	0.20078	  28.99	-0.10
1	4.00000	264	5500	7624	0.20004	 -40.67	0.96816	  22.77	0.99862	  22.13	0.21088	  57.39	-0.17
1	4.00000	265	5750	7624	0.20046	 -69.44	0.97130	  22.21	0.99736	  23.13	0.21589	  84.87	-0.16
1	4.00000	266	6000	7624	0.19714	 -98.53	0.97030	  21.45	0.98542	  23.85	0.21513	 112.04	-0.04
1	4.00000	267	6250	7624	0.19187	-127.88	0.96555	  20.77	0.96904	  24.20	0.20823	 139.63	 0.11
1	4.00000	268	6500	7624	0.18550	-158.05	0.95816	  20.31	0.95173	  23.91	0.19788	 167.72	 0.28
1	4.00000	269	6750	7624	0.17896	 170.79	0.94918	  20.15	0.93697	  23.27	0.18551	-162.26	 0.42
1	4.00000	270	7000	7624	0.17453	 138.21	0.94276	  20.41	0.93003	  22.23	0.17543	-130.10	 0.50
1	4.00000	271	7250	7624	0.17429	 105.01	0.94088	  20.89	0.93210	  21.15	0.17015	 -95.52	 0.48
1	4.00000	272	7500	7624	0.17807	  72.38	0.94240	  21.54	0.94495	  20.34	0.17124	 -60.21	 0.35
1	4.00000	273	7750	7624	0.18456	  40.58	0.94800	  22.21	0.96315	  20.08	0.17978	 -25.65	 0.18
1	4.00000	274	8000	7624	0.19271	   9.90	0.95656	  22.59	0.98116	  20.28	0.19306	   6.32	 0.00
1	4.00000	275	8250	7624	0.19933	 -19.65	0.96348	  22.62	0.99468	  20.94	0.20605	  36.07	-0.13
1	4.00000	276	8500	7624	0.20302	 -48.10	0.96858	  22.29	0.99955	  21.97	0.21612	  63.89	-0.18
1	4.00000	277	8750	7624	0.20337	 -76.69	0.97081	  21.62	0.99440	  22.95	0.22085	  90.92	-0.13
1	4.00000	278	9000	7624	0.20041	-105.42	0.96895	  20.92	0.98211	  23.61	0.21895	 117.70	-0.02
1	4.00000	279	9250	7624	0.19396	-134.58	0.96260	  20.32	0.96442	  23.84	0.21063	 144.98	 0.15
1	4.00000	280	9500	7624	0.18613	-164.64	0.95517	  19.99	0.94679	  23.63	0.19866	 173.43	 0.32
1	4.00000	281	9750	7624	0.17885	 163.94	0.94767	  20.03	0.93414	  22.96	0.18490	-155.93	 0.45
1	4.00000	282	10000	7624	0.17381	 131.28	0.94253	  20.40	0.93030	  21.91	0.17343	-122.91	 0.49
1	4.00000	283	10250	7624	0.17319	  98.12	0.94143	  21.00	0.93503	  20.98	0.16826	 -87.91	 0.45
1	4.00000	284	10500	7624	0.17744	  65.37	0.94469	  21.75	0.94870	  20.23	0.17154	 -52.45	 0.32
1	4.00000	285	10750	7624	0.18484	  33.60	0.95031	  22.27	0.96786	  20.06	0.18162	 -18.48	 0.13
1	4.00000	286	11000	7624	0.19322	   3.02	0.95813	  22.56	0.98524	  20.44	0.19556	  13.13	-0.04
1	4.00000	287	11250	7624	0.19951	 -26.25	0.96511	  22.51	0.99620	  21.20	0.20872	  42.46	-0.14
1	4.00000	288	11500	7624	0.20317	 -54.80	0.96966	  22.10	0.99965	  22.21	0.21803	  70.11	-0.18
1	4.00000	289	11750	7624	0.20273	 -83.28	0.97062	  21.44	0.99282	  23.14	0.22162	  97.04	-0.12
1	4.00000	290	12000	7624	0.19891	-112.12	0.96695	  20.80	0.97727	  23.72	0.21836	 123.93	 0.02
1	4.00000	291	12250	7624	0.19239	-141.51	0.96054	  20.25	0.95931	  23.85	0.20932	 151.41	 0.20
1	4.00000	292	12500	7624	0.18480	-171.80	0.95287	  19.99	0.94281	  23.51	0.19681	-179.79	 0.36
1	4.00000	293	12750	7624	0.17822	 156.56	0.94584	  20.11	0.93285	  22.71	0.18344	-148.65	 0.46
1	4.00000	294	13000	7624	0.17392	 123.84	0.94130	  20.51	0.92972	  21.72	0.17296	-115.05	 0.50
1	4.00000	295	13250	7624	0.17473	  90.76	0.94108	  21.19	0.93822	  20.82	0.16930	 -79.87	 0.42
1	4.00000	296	13500	7624	0.17931	  58.26	0.94505	  21.94	0.95175	  20.14	0.17433	 -44.85	 0.29
1	4.00000	297	13750	7624	0.18697	  26.71	0.95140	  22.46	0.97076	  20.09	0.18582	 -11.32	 0.10
1	4.00000	298	14000	7624	0.19504	  -3.51	0.95950	  22.64	0.98775	  20.54	0.20000	  19.83	-0.06
1	4.00000	299	14250	7624	0.20111	 -32.63	0.96558	  22.44	0.99853	  21.43	0.21220	  48.72	-0.17
1	4.00000	300	14500	7624	0.20327	 -61.06	0.96989	  22.00	0.99834	  22.38	0.22016	  76.12	-0.17
1	4.00000	301	14750	7624	0.20215	 -89.45	0.97000	  21.30	0.98935	  23.31	0.22187	 102.94	-0.09
1	4.00000	302	0	7779	0.25383	 -85.99	0.96193	  22.27	0.98449	  24.44	0.27045	 101.15	-0.15
1	4.00000	303	250	7779	0.24958	-115.77	0.95743	  21.20	0.96492	  24.93	0.26727	 128.49	 0.03
1	4.00000	304	500	7779	0.24345	-145.68	0.94918	  20.36	0.94269	  24.86	0.25728	 156.53	 0.25
1	4.00000	305	750	7779	0.23622	-176.41	0.93878	  20.02	0.92224	  24.17	0.24450	-174.13	 0.45
1	4.00000	306	1000	7779	0.23027	 152.21	0.93009	  20.18	0.91051	  23.12	0.23191	-143.02	 0.58
1	4.00000	307	1250	7779	0.22697	 120.18	0.92493	  20.90	0.90953	  21.92	0.22258	-109.90	 0.59
1	4.00000	308	1500	7779	0.22791	  87.88	0.92561	  21.87	0.92028	  20.93	0.22042	 -75.50	 0.49
1	4.00000	309	1750	7779	0.23384	  56.32	0.93054	  22.89	0.94043	  20.44	0.22628	 -41.08	 0.29
1	4.00000	310	2000	7779	0.24152	  25.35	0.93919	  23.65	0.96327	  20.52	0.23824	  -8.36	 0.06
1	4.00000	311	2250	7779	0.24925	  -4.67	0.94851	  24.02	0.98341	  21.25	0.25236	  22.46	-0.13
1	4.00000	312	2500	7779	0.25465	 -33.98	0.95709	  23.78	0.99475	  22.39	0.26442	  51.54	-0.25
1	4.00000	313	2750	7779	0.25594	 -62.95	0.96177	  23.08	0.99382	  23.60	0.27145	  79.35	-0.24
1	4.00000	314	3000	7779	0.25348	 -92.12	0.96121	  22.01	0.98148	  24.48	0.27196	 106.62	-0.13
1	4.00000	315	3250	7779	0.24850	-121.60	0.95580	  20.97	0.96119	  24.90	0.26606	 134.03	 0.07
1	4.00000	316	3500	7779	0.24192	-151.74	0.94670	  20.20	0.93918	  24.71	0.25540	 162.16	 0.28
1	4.00000	317	3750	7779	0.23420	 177.38	0.93657	  19.93	0.92010	  24.01	0.24201	-168.13	 0.48
1	4.00000	318	4000	7779	0.22813	 145.83	0.92906	  20.23	0.90967	  22.87	0.22971	-136.49	 0.59
1	4.00000	319	4250	7779	0.22540	 113.62	0.92549	  21.01	0.91170	  21.63	0.22130	-102.96	 0.58
1	4.00000	320	4500	7779	0.22683	  81.54	0.92732	  22.01	0.92417	  20.74	0.22000	 -68.57	 0.46
1	4.00000	321	4750	7779	0.23235	  49.95	0.93247	  23.05	0.94530	  20.31	0.22653	 -34.52	 0.25
1	4.00000	322	5000	7779	0.23964	  19.37	0.94134	  23.75	0.96912	  20.69	0.23790	  -1.99	 0.02
1	4.00000	323	5250	7779	0.24546	 -10.35	0.95143	  24.03	0.98792	  21.59	0.25056	  28.52	-0.16
1	4.00000	324	5500	7779	0.24830	 -39.61	0.95930	  23.72	0.99660	  22.83	0.26071	  57.34	-0.25
1	4.00000	325	5750	7779	0.24841	 -68.82	0.96325	  23.09	0.99284	  24.08	0.26561	  85.45	-0.21
1	4.00000	326	6000	7779	0.24476	 -98.41	0.96135	  22.16	0.97748	  24.97	0.26400	 113.24	-0.07
1	4.00000	327	6250	7779	0.23946	-128.19	0.95631	  21.25	0.95735	  25.34	0.25718	 141.36	 0.12
1	4.00000	328	6500	7779	0.23353	-158.30	0.94749	  20.66	0.93585	  25.05	0.24689	 169.96	 0.33
1	4.00000	329	6750	7779	0.22759	 170.47	0.93708	  20.51	0.91875	  24.15	0.23518	-159.94	 0.51
1	4.00000	330	7000	7779	0.22334	 138.30	0.92862	  20.80	0.90997	  22.93	0.22551	-128.03	 0.60
1	4.00000	331	7250	7779	0.22348	 105.66	0.92488	  21.42	0.91290	  21.54	0.22087	 -94.32	 0.57
1	4.00000	332	7500	7779	0.22741	  73.50	0.92768	  22.25	0.92877	  20.53	0.22222	 -59.95	 0.41
1	4.00000	333	7750	7779	0.23402	  41.93	0.93478	  23.05	0.95144	  20.14	0.23055	 -26.27	 0.19
1	4.00000	334	8000	7779	0.24190	  11.32	0.94474	  23.52	0.97355	  20.47	0.24353	   5.65	-0.03
1	4.00000	335	8250	7779	0.24833	 -18.24	0.95349	  23.58	0.99052	  21.39	0.25608	  35.60	-0.19
1	4.00000	336	8500	7779	0.25189	 -47.20	0.95989	  23.13	0.99637	  22.69	0.26614	  63.90	-0.25
1	4.00000	337	8750	7779	0.25173	 -76.23	0.96221	  22.40	0.98966	  23.87	0.27075	  91.58	-0.19
1	4.00000	338	9000	7779	0.24818	-105.40	0.96035	  21.48	0.97320	  24.69	0.26858	 118.95	-0.04
1	4.00000	339	9250	7779	0.24220	-134.94	0.95237	  20.66	0.95197	  25.02	0.26024	 146.78	 0.16
1	4.00000	340	9500	7779	0.23460	-165.21	0.94326	  20.30	0.93051	  24.58	0.24797	 175.61	 0.38
1	4.00000	341	9750	7779	0.22747	 163.49	0.93371	  20.30	0.91539	  23.71	0.23414	-153.70	 0.54
1	4.00000	342	10000	7779	0.22266	 131.37	0.92771	  20.77	0.91034	  22.54	0.22327	-121.06	 0.60
1	4.00000	343	10250	7779	0.22191	  98.88	0.92608	  21.56	0.91733	  21.33	0.21838	 -86.95	 0.53
1	4.00000	344	10500	7779	0.22634	  66.61	0.92962	  22.42	0.93411	  20.44	0.22161	 -52.60	 0.36
1	4.00000	345	10750	7779	0.23359	  35.04	0.93748	  23.21	0.95633	  20.14	0.23213	 -19.18	 0.14
1	4.00000	346	11000	7779	0.24201	   4.52	0.94630	  23.54	0.97923	  20.64	0.24580	  12.42	-0.08
1	4.00000	347	11250	7779	0.24825	 -25.01	0.95521	  23.47	0.99270	  21.67	0.25902	  42.11	-0.21
1	4.00000	348	11500	7779	0.25144	 -53.95	0.96125	  22.98	0.99598	  22.89	0.26822	  70.26	-0.25
1	4.00000	349	11750	7779	0.25121	 -82.90	0.96247	  22.17	0.98744	  24.08	0.27199	  97.88	-0.17
1	4.00000	350	12000	7779	0.24723	-112.15	0.95849	  21.27	0.96774	  24.83	0.26831	 125.28	 0.01
1	4.00000	351	12250	7779	0.24100	-141.89	0.94933	  20.60	0.94591	  24.96	0.25894	 153.28	 0.22
1	4.00000	352	12500	7779	0.23355	-172.20	0.94069	  20.27	0.92576	  24.49	0.24672	-177.59	 0.43
1	4.00000	353	12750	7779	0.22694	 156.43	0.93210	  20.37	0.91262	  23.53	0.23362	-146.49	 0.56
1	4.00000	354	13000	7779	0.22328	 124.22	0.92665	  20.96	0.91011	  22.24	0.22376	-113.47	 0.60
1	4.00000	355	13250	7779	0.22340	  91.74	0.92650	  21.80	0.91949	  21.05	0.22025	 -79.27	 0.51
1	4.00000	356	13500	7779	0.22866	  59.72	0.93043	  22.67	0.93782	  20.32	0.22521	 -45.17	 0.32
1	4.00000	357	13750	7779	0.23630	  28.41	0.93808	  23.35	0.96113	  20.24	0.23659	 -12.08	 0.09
1	4.00000	358	14000	7779	0.24416	  -1.96	0.94797	  23.62	0.98246	  20.78	0.25094	  19.06	-0.11
1	4.00000	359	14250	7779	0.25024	 -31.31	0.95697	  23.40	0.99551	  21.87	0.26339	  48.40	-0.24
1	4.00000	360	14500	7779	0.25217	 -60.24	0.96166	  22.79	0.99488	  23.15	0.27084	  76.31	-0.24
1	4.00000	361	14750	7779	0.25070	 -89.16	0.96175	  22.05	0.98315	  24.32	0.27232	 103.90	-0.13
1	4.00000	362	0	7878	0.29462	 -85.63	0.95227	  23.04	0.97722	  25.52	0.31270	 102.05	-0.19
1	4.00000	363	250	7878	0.29020	-115.29	0.94767	  21.81	0.95518	  26.07	0.30822	 129.68	 0.02
1	4.00000	364	500	7878	0.28412	-145.50	0.93837	  20.81	0.92924	  25.92	0.29883	 157.90	 0.27
1	4.00000	365	750	7878	0.27745	-176.16	0.92606	  20.38	0.90666	  25.21	0.28584	-172.61	 0.50
1	4.00000	366	1000	7878	0.27135	 152.49	0.91610	  20.58	0.89269	  23.93	0.27342	-141.53	 0.65
1	4.00000	367	1250	7878	0.26842	 120.80	0.90970	  21.40	0.89197	  22.50	0.26436	-108.70	 0.67
1	4.00000	368	1500	7878	0.26978	  88.92	0.91125	  22.52	0.90383	  21.30	0.26314	 -74.72	 0.55
1	4.00000	369	1750	7878	0.27548	  57.65	0.91632	  23.71	0.92706	  20.74	0.26848	 -40.91	 0.32
1	4.00000	370	2000	7878	0.28328	  26.83	0.92586	  24.73	0.95389	  20.87	0.28073	  -8.30	 0.05
1	4.00000	371	2250	7878	0.29102	  -3.22	0.93649	  25.08	0.97750	  21.82	0.29457	  22.56	-0.19
1	4.00000	372	2500	7878	0.29605	 -32.65	0.94683	  24.83	0.99015	  23.20	0.30691	  51.87	-0.31
1	4.00000	373	2750	7878	0.29700	 -61.85	0.95248	  23.98	0.98816	  24.62	0.31358	  79.96	-0.30
1	4.00000	374	3000	7878	0.29466	 -91.36	0.95231	  22.75	0.97371	  25.62	0.31386	 107.47	-0.16
1	4.00000	375	3250	7878	0.28932	-121.20	0.94618	  21.56	0.94995	  26.04	0.30761	 135.16	 0.07
1	4.00000	376	3500	7878	0.28250	-151.41	0.93572	  20.63	0.92445	  25.86	0.29657	 163.60	 0.32
1	4.00000	377	3750	7878	0.27482	 177.71	0.92465	  20.34	0.90333	  24.98	0.28320	-166.56	 0.54
1	4.00000	378	4000	7878	0.26895	 146.17	0.91531	  20.67	0.89155	  23.58	0.27096	-135.00	 0.67
1	4.00000	379	4250	7878	0.26681	 114.34	0.91108	  21.55	0.89340	  22.18	0.26320	-101.92	 0.66
1	4.00000	380	4500	7878	0.26818	  82.52	0.91228	  22.74	0.90879	  21.07	0.26197	 -68.02	 0.51
1	4.00000	381	4750	7878	0.27385	  51.20	0.91881	  23.93	0.93299	  20.63	0.26859	 -34.37	 0.26
1	4.00000	382	5000	7878	0.28057	  20.72	0.92919	  24.83	0.96062	  21.01	0.27987	  -1.99	-0.01
1	4.00000	383	5250	7878	0.28607	  -9.01	0.94050	  25.14	0.98234	  22.11	0.29261	  28.60	-0.22
1	4.00000	384	5500	7878	0.28901	 -38.48	0.94945	  24.81	0.99179	  23.57	0.30263	  57.67	-0.31
1	4.00000	385	5750	7878	0.28845	 -67.95	0.95440	  23.99	0.98677	  25.01	0.30698	  86.02	-0.26
1	4.00000	386	6000	7878	0.28438	 -97.68	0.95333	  22.92	0.96975	  26.11	0.30525	 114.29	-0.10
1	4.00000	387	6250	7878	0.28005	-127.64	0.94718	  21.91	0.94676	  26.49	0.29810	 142.57	 0.12
1	4.00000	388	6500	7878	0.27361	-158.08	0.93640	  21.16	0.92099	  26.15	0.28799	 171.42	 0.38
1	4.00000	389	6750	7878	0.26806	 170.77	0.92405	  20.95	0.90125	  25.13	0.27643	-158.37	 0.58
1	4.00000	390	7000	7878	0.26407	 138.80	0.91418	  21.29	0.89179	  23.66	0.26714	-126.63	 0.68
1	4.00000	391	7250	7878	0.26430	 106.56	0.91067	  22.06	0.89587	  22.05	0.26277	 -93.33	 0.64
1	4.00000	392	7500	7878	0.26841	  74.76	0.91370	  23.06	0.91399	  20.89	0.26450	 -59.57	 0.46
1	4.00000	393	7750	7878	0.27515	  43.37	0.92165	  24.00	0.93931	  20.49	0.27289	 -26.24	 0.20
1	4.00000	394	8000	7878	0.28295	  12.78	0.93138	  24.54	0.96592	  20.84	0.28547	   5.55	-0.06
1	4.00000	395	8250	7878	0.28934	 -16.98	0.94226	  24.61	0.98557	  21.96	0.29826	  35.66	-0.25
1	4.00000	396	8500	7878	0.29270	 -46.18	0.95105	  24.15	0.99261	  23.40	0.30830	  64.25	-0.32
1	4.00000	397	8750	7878	0.29232	 -75.42	0.95303	  23.23	0.98438	  24.83	0.31250	  92.24	-0.25
1	4.00000	398	9000	7878	0.28825	-104.90	0.95121	  22.20	0.96377	  25.76	0.31022	 120.04	-0.06
1	4.00000	399	9250	7878	0.28219	-134.71	0.94285	  21.22	0.93911	  26.07	0.30166	 148.14	 0.19
1	4.00000	400	9500	7878	0.27512	-164.98	0.93210	  20.75	0.91518	  25.67	0.28919	 177.17	 0.43
1	4.00000	401	9750	7878	0.26814	 163.85	0.92151	  20.72	0.89739	  24.65	0.27578	-152.13	 0.62
1	4.00000	402	10000	7878	0.26335	 131.98	0.91413	  21.28	0.89238	  23.17	0.26522	-119.75	 0.68
1	4.00000	403	10250	7878	0.26292	  99.74	0.91234	  22.20	0.89901	  21.75	0.26083	 -86.06	 0.61
1	4.00000	404	10500	7878	0.26684	  67.88	0.91628	  23.23	0.91957	  20.72	0.26399	 -52.31	 0.41
1	4.00000	405	10750	7878	0.27480	  36.45	0.92417	  24.12	0.94634	  20.51	0.27425	 -19.16	 0.14
1	4.00000	406	11000	7878	0.28274	   5.93	0.93473	  24.56	0.97094	  21.03	0.28787	  12.36	-0.11
1	4.00000	407	11250	7878	0.28913	 -23.85	0.94496	  24.48	0.98822	  22.22	0.30101	  42.25	-0.28
1	4.00000	408	11500	7878	0.29174	 -53.01	0.95205	  23.89	0.99114	  23.72	0.31041	  70.69	-0.31
1	4.00000	409	11750	7878	0.29172	 -82.27	0.95294	  22.91	0.98042	  25.06	0.31375	  98.54	-0.21
1	4.00000	410	12000	7878	0.28788	-111.76	0.94920	  21.92	0.95830	  25.91	0.31031	 126.41	-0.01
1	4.00000	411	12250	7878	0.28143	-141.60	0.94021	  21.05	0.93229	  26.11	0.30090	 154.69	 0.25
1	4.00000	412	12500	7878	0.27400	-171.93	0.92908	  20.69	0.90912	  25.58	0.28837	-175.97	 0.49
1	4.00000	413	12750	7878	0.26800	 156.78	0.91844	  20.87	0.89442	  24.34	0.27548	-144.92	 0.65
1	4.00000	414	13000	7878	0.26401	 124.86	0.91195	  21.47	0.89151	  22.90	0.26588	-112.24	 0.68
1	4.00000	415	13250	7878	0.26474	  92.71	0.91185	  22.44	0.90293	  21.51	0.26303	 -78.54	 0.57
1	4.00000	416	13500	7878	0.26961	  60.98	0.91648	  23.50	0.92429	  20.60	0.26778	 -44.94	 0.36
1	4.00000	417	13750	7878	0.27757	  29.78	0.92536	  24.35	0.95087	  20.52	0.27942	 -12.16	 0.09
1	4.00000	418	14000	7878	0.28518	  -0.57	0.93709	  24.67	0.97606	  21.23	0.29365	  19.03	-0.16
1	4.00000	419	14250	7878	0.29086	 -30.18	0.94645	  24.40	0.98961	  22.48	0.30604	  48.54	-0.29
1	4.00000	420	14500	7878	0.29293	 -59.38	0.95264	  23.69	0.99073	  24.02	0.31368	  76.87	-0.31
1	4.00000	421	14750	7878	0.29125	 -88.49	0.95319	  22.80	0.97619	  25.32	0.31466	 104.68	-0.18
1	4.00000	422	0	7977	0.34447	 -84.40	0.93869	  24.32	0.96522	  27.02	0.36374	 103.20	-0.24
1	4.00000	423	250	7977	0.33901	-114.51	0.93265	  22.85	0.93805	  27.61	0.35860	 131.12	 0.03
1	4.00000	424	500	7977	0.33351	-144.85	0.92212	  21.60	0.90931	  27.46	0.34880	 159.57	 0.31
1	4.00000	425	750	7977	0.32669	-175.61	0.90910	  21.09	0.88334	  26.56	0.33603	-170.79	 0.59
1	4.00000	426	1000	7977	0.32114	 153.25	0.89745	  21.35	0.86804	  25.03	0.32365	-139.73	 0.76
1	4.00000	427	1250	7977	0.31826	 121.70	0.89059	  22.28	0.86721	  23.36	0.31525	-107.15	 0.77
1	4.00000	428	1500	7977	0.31967	  90.11	0.89064	  23.56	0.88196	  21.98	0.31423	 -73.58	 0.62
1	4.00000	429	1750	7977	0.32659	  59.03	0.89684	  25.08	0.90900	  21.32	0.32078	 -40.03	 0.34
1	4.00000	430	2000	7977	0.33460	  28.48	0.90681	  26.21	0.94070	  21.57	0.33268	  -7.63	 0.02
1	4.00000	431	2250	7977	0.34184	  -1.55	0.91919	  26.67	0.96677	  22.72	0.34669	  23.25	-0.25
1	4.00000	432	2500	7977	0.34638	 -31.21	0.93111	  26.38	0.98112	  24.27	0.35848	  52.66	-0.39
1	4.00000	433	2750	7977	0.34671	 -60.65	0.93735	  25.37	0.97787	  25.94	0.36471	  80.97	-0.36
1	4.00000	434	3000	7977	0.34394	 -90.42	0.93772	  23.93	0.96007	  27.14	0.36447	 108.76	-0.19
1	4.00000	435	3250	7977	0.33844	-120.51	0.93093	  22.49	0.93258	  27.61	0.35752	 136.71	 0.08
1	4.00000	436	3500	7977	0.33148	-150.95	0.91953	  21.41	0.90365	  27.32	0.34640	 165.32	 0.37
1	4.00000	437	3750	7977	0.32415	 178.15	0.90674	  21.05	0.88008	  26.25	0.33301	-164.73	 0.63
1	4.00000	438	4000	7977	0.31815	 146.84	0.89624	  21.42	0.86721	  24.69	0.32125	-133.28	 0.77
1	4.00000	439	4250	7977	0.31606	 115.20	0.89018	  22.40	0.86960	  23.01	0.31357	-100.42	 0.76
1	4.00000	440	4500	7977	0.31788	  83.74	0.89235	  23.82	0.88662	  21.73	0.31311	 -66.89	 0.58
1	4.00000	441	4750	7977	0.32397	  52.70	0.89902	  25.25	0.91595	  21.25	0.31973	 -33.56	 0.28
1	4.00000	442	5000	7977	0.33080	  22.39	0.91147	  26.28	0.94757	  21.81	0.33158	  -1.29	-0.04
1	4.00000	443	5250	7977	0.33605	  -7.47	0.92364	  26.67	0.97233	  23.06	0.34387	  29.32	-0.28
1	4.00000	444	5500	7977	0.33824	 -37.12	0.93460	  26.31	0.98340	  24.76	0.35339	  58.61	-0.38
1	4.00000	445	5750	7977	0.33718	 -66.83	0.94090	  25.35	0.97675	  26.52	0.35769	  87.28	-0.32
1	4.00000	446	6000	7977	0.33358	 -96.93	0.93952	  24.04	0.95686	  27.69	0.35549	 115.72	-0.13
1	4.00000	447	6250	7977	0.32826	-127.30	0.93269	  22.74	0.92842	  28.07	0.34801	 144.40	 0.15
1	4.00000	448	6500	7977	0.32304	-157.58	0.92055	  21.95	0.90019	  27.67	0.33792	 173.36	 0.43
1	4.00000	449	6750	7977	0.31765	 171.32	0.90644	  21.68	0.87773	  26.47	0.32651	-156.40	 0.67
1	4.00000	450	7000	7977	0.31367	 139.61	0.89489	  22.15	0.86643	  24.74	0.31811	-124.82	 0.80
1	4.00000	451	7250	7977	0.31427	 107.51	0.89021	  23.00	0.87189	  22.83	0.31445	 -91.86	 0.74
1	4.00000	452	7500	7977	0.31861	  76.02	0.89326	  24.21	0.89325	  21.47	0.31612	 -58.49	 0.52
1	4.00000	453	7750	7977	0.32545	  44.77	0.90192	  25.26	0.92388	  21.02	0.32462	 -25.59	 0.20
1	4.00000	454	8000	7977	0.33323	  14.28	0.91404	  25.93	0.95433	  21.54	0.33715	   6.12	-0.11
1	4.00000	455	8250	7977	0.33941	 -15.56	0.92697	  26.07	0.97660	  22.88	0.35005	  36.35	-0.33
1	4.00000	456	8500	7977	0.34189	 -44.90	0.93638	  25.48	0.98302	  24.62	0.35935	  65.12	-0.39
1	4.00000	457	8750	7977	0.34126	 -74.50	0.93940	  24.45	0.97275	  26.25	0.36345	  93.43	-0.30
